group,IDNR,sex,grade,age,a1.1,a1.2,a1.3,a1.4,a1.5,a1.6,a1.7,a1.8,a1.9,a1.10,a1.11,a1.12,a1.13,a1.14,a1.15,a1.16
1,444,2,5,12,0,1,1,1,0,1,0,1,-9,-9,-9,-9,-9,-9,-9,-9
1,779,2,4,12,-9,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,866,2,4,13,-9,0,1,1,-9,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
1,793,1,4,12,0,0,0,1,1,0,1,1,-9,-9,-9,-9,-9,-9,-9,-9
1,872,2,4,13,1,-9,1,1,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9
1,649,2,4,11,1,1,0,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
1,701,2,4,11,1,0,1,1,1,1,1,-9,-9,0,0,-9,-9,-9,-9,-9
1,707,1,4,11,1,-9,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,749,2,4,12,1,0,1,1,1,1,0,0,-9,-9,0,-9,-9,-9,-9,-9
1,870,2,4,13,0,0,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,803,1,4,12,0,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
1,681,1,4,11,-9,1,1,1,1,1,0,1,-9,-9,-9,-9,1,-9,-9,-9
1,663,1,4,10,1,1,0,1,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
1,705,2,4,11,0,0,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,615,2,5,15,1,0,1,1,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9
1,660,1,4,13,-9,-9,-9,-9,-9,1,-9,0,-9,-9,-9,0,-9,0,-9,-9
1,742,2,4,12,1,1,1,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,641,1,4,13,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
1,878,1,4,14,0,0,0,1,0,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9
1,16,1,6,15,1,1,1,1,1,1,1,1,-9,-9,1,0,-9,-9,-9,-9
1,767,1,4,12,1,1,1,1,-9,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9
1,853,1,4,13,1,1,1,1,0,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
1,792,2,4,12,1,-9,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,825,2,4,13,0,0,0,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,626,1,5,16,1,1,0,1,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,449,2,6,12,1,1,1,1,-9,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9
2,672,1,7,13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9
2,126,2,7,14,1,1,1,1,-9,1,0,1,1,0,-9,-9,-9,-9,-9,-9
2,546,1,8,15,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
2,997,1,6,14,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
2,459,2,6,12,1,1,1,1,-9,1,-9,-9,1,-9,-9,-9,-9,-9,-9,-9
2,1002,2,6,13,1,1,1,1,1,1,1,1,-9,1,0,-9,-9,0,-9,-9
2,1117,1,7,14,1,1,1,1,1,1,-9,1,1,-9,-9,0,-9,-9,0,-9
2,561,2,7,13,1,1,1,1,0,1,1,1,1,-9,0,-9,0,-9,-9,-9
2,1017,2,8,15,1,1,1,1,-9,0,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,621,1,7,14,1,1,1,1,-9,0,0,0,0,-9,-9,-9,-9,-9,-9,-9
2,348,1,8,15,1,1,1,1,0,1,1,0,-9,-9,0,0,-9,-9,-9,-9
2,471,2,8,14,1,1,1,1,1,1,0,1,1,1,0,-9,-9,-9,0,-9
2,592,1,6,12,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2,933,1,6,13,1,1,1,1,1,1,1,0,1,0,0,0,1,0,-9,0
2,849,1,8,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,1,0,-9
2,1001,1,6,12,1,0,1,1,0,1,1,1,1,1,0,0,-9,0,-9,0
2,829,1,7,13,1,1,1,1,0,0,-9,0,1,-9,-9,-9,-9,-9,0,-9
2,634,1,7,14,1,1,1,1,1,1,1,1,1,0,0,0,-9,-9,-9,-9
2,993,1,6,12,1,0,1,1,1,1,1,1,1,1,0,0,-9,0,0,-9
2,992,1,6,12,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,0,0,0
2,47,2,8,14,1,1,1,1,0,1,1,0,1,1,1,1,-9,-9,-9,-9
2,87,2,7,13,1,1,1,1,0,0,1,1,1,0,0,0,-9,-9,-9,-9
2,996,1,6,11,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
2,615,2,7,13,0,1,1,1,-9,1,1,0,1,-9,0,-9,-9,-9,-9,-9
2,1004,2,6,12,1,1,1,1,-9,1,1,0,1,-9,-9,0,-9,-9,-9,-9
2,999,1,6,13,1,1,1,1,1,1,1,0,1,0,1,0,-9,0,-9,-9
2,745,2,8,14,1,1,1,1,1,1,1,1,0,0,1,0,-9,-9,-9,-9
2,522,2,8,14,1,0,1,1,-9,1,1,1,0,-9,-9,-9,-9,-9,-9,-9
2,109,2,8,15,1,1,1,1,0,1,1,0,0,0,0,0,0,0,-9,0
2,375,2,7,15,1,1,1,1,-9,-9,-9,1,0,-9,-9,-9,-9,-9,-9,-9
2,907,1,6,13,1,1,1,1,0,-9,0,0,0,1,-9,-9,-9,-9,-9,-9
2,441,2,6,12,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
2,597,2,6,12,1,0,1,1,0,1,-9,0,-9,-9,0,0,-9,0,-9,0
2,985,2,6,13,0,0,1,1,-9,-9,0,0,-9,-9,-9,-9,-9,0,-9,-9
2,343,2,8,14,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,436,1,6,12,1,1,1,1,1,-9,-9,0,-9,-9,0,-9,-9,1,-9,-9
2,1015,2,8,13,1,-9,1,1,0,-9,-9,-9,-9,0,-9,-9,-9,0,-9,-9
2,435,1,6,13,1,-9,1,1,1,-9,0,1,-9,-9,-9,0,-9,0,-9,-9
2,901,2,6,12,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,930,1,6,12,1,1,1,1,0,1,1,0,1,1,1,0,0,-9,0,-9
2,91,2,7,13,1,0,1,1,0,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,247,1,7,13,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,-9
2,579,1,7,13,1,1,1,1,1,1,1,1,1,0,-9,1,1,1,-9,0
2,675,2,7,13,1,1,1,1,0,1,1,1,1,0,1,0,-9,-9,-9,-9
2,302,2,8,14,1,1,1,1,0,0,-9,0,1,-9,-9,0,-9,-9,-9,-9
2,314,1,8,14,1,1,1,1,1,1,1,0,1,-9,0,0,-9,0,-9,-9
2,662,1,8,14,1,1,1,1,1,-9,-9,0,1,1,-9,-9,-9,-9,-9,-9
2,3,1,8,15,1,1,1,1,1,1,1,1,1,0,-9,0,-9,-9,0,-9
2,605,1,6,12,1,1,1,1,1,1,1,0,1,-9,-9,0,-9,0,-9,-9
2,372,1,7,13,1,1,1,1,0,1,1,1,1,0,1,0,0,-9,-9,-9
2,397,2,7,13,1,0,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,0,0
2,895,1,6,13,1,1,1,1,0,1,1,0,1,0,-9,0,-9,0,-9,0
2,888,1,6,12,1,1,1,1,0,1,1,0,1,1,1,0,-9,1,1,-9
2,791,2,7,13,1,0,1,1,1,0,1,1,1,0,0,-9,-9,0,-9,-9
2,325,2,7,13,1,1,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,0,-9
2,211,1,8,14,1,-9,1,1,0,1,-9,0,1,-9,-9,-9,-9,-9,0,0
2,24,2,7,13,1,1,1,1,1,1,1,1,1,1,1,1,-9,0,0,-9
2,176,2,8,14,1,1,1,1,1,1,1,1,1,0,0,0,-9,-9,-9,-9
2,320,1,7,13,1,1,1,1,1,1,1,0,1,1,-9,0,-9,-9,0,-9
2,978,2,8,14,1,1,1,1,1,1,1,1,1,0,1,0,0,-9,-9,-9
2,898,2,6,13,1,0,1,1,-9,-9,1,1,1,-9,-9,-9,0,0,-9,-9
2,263,2,8,14,1,-9,1,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,-9
2,28,2,7,13,1,1,1,1,1,1,1,0,1,-9,0,0,-9,-9,-9,-9
2,668,1,7,13,1,1,1,1,0,1,1,0,1,0,-9,-9,-9,-9,-9,-9
2,690,1,7,13,1,1,1,1,0,1,1,0,1,0,-9,0,-9,-9,-9,-9
2,228,1,7,13,1,0,1,1,0,0,1,1,1,1,-9,0,-9,-9,-9,-9
2,711,2,6,12,0,0,1,1,0,1,0,0,1,0,-9,0,0,-9,-9,-9
2,657,1,8,15,1,1,1,1,1,1,1,0,1,1,0,1,1,1,-9,0
2,25,2,7,12,0,1,1,1,-9,0,-9,1,1,-9,-9,-9,0,-9,-9,0
2,137,1,7,13,1,-9,1,1,1,1,1,0,1,-9,-9,-9,-9,1,-9,-9
2,329,2,7,13,1,-9,1,1,0,1,1,1,1,-9,0,-9,-9,-9,0,-9
2,721,1,8,14,1,0,1,1,1,1,0,0,1,-9,1,-9,-9,0,-9,-9
2,531,1,8,16,1,0,1,1,1,1,1,0,1,0,-9,0,-9,0,-9,-9
2,77,2,7,13,1,0,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,586,2,6,12,1,1,1,1,0,1,1,0,1,1,0,0,0,-9,0,-9
2,900,2,6,13,0,1,1,1,-9,0,0,0,1,-9,-9,0,-9,0,-9,0
2,37,1,7,14,1,1,1,1,0,1,1,1,1,0,0,0,0,-9,0,-9
2,765,2,6,13,1,0,1,1,-9,1,-9,0,1,0,-9,-9,-9,-9,-9,-9
2,446,2,6,13,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-9
2,321,1,7,14,1,1,1,1,1,0,0,0,1,1,-9,0,0,0,0,-9
2,899,1,6,12,1,-9,1,1,0,0,0,0,1,0,-9,0,-9,0,-9,0
2,575,1,7,13,1,1,1,1,1,1,0,0,1,-9,-9,-9,-9,0,0,-9
2,879,2,6,12,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2,73,1,7,14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
2,107,2,8,14,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-9,0
2,184,2,6,14,1,1,1,1,-9,0,0,-9,0,0,-9,-9,-9,-9,-9,-9
2,344,2,8,15,1,1,1,1,1,0,1,0,0,0,0,0,0,-9,-9,0
2,208,2,8,14,-9,1,1,1,-9,0,0,1,0,1,-9,-9,-9,-9,-9,-9
2,1006,1,6,12,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2,931,1,6,13,1,0,1,1,0,0,1,1,0,1,1,0,0,0,-9,-9
2,750,2,6,13,1,0,1,1,0,0,1,0,0,1,-9,0,0,-9,-9,-9
2,114,1,8,15,1,1,1,1,-9,1,1,0,0,0,-9,-9,-9,0,-9,-9
2,439,2,6,13,1,1,0,1,-9,0,1,-9,0,0,-9,-9,-9,-9,-9,-9
2,542,2,8,14,1,1,1,1,-9,-9,-9,0,0,0,0,-9,-9,-9,-9,-9
2,281,2,6,12,0,0,1,1,-9,-9,0,0,0,-9,0,0,-9,-9,-9,-9
2,290,2,7,14,1,1,1,1,-9,1,1,1,0,-9,-9,-9,-9,-9,-9,-9
2,733,1,8,15,1,1,1,1,1,1,-9,0,0,-9,1,0,-9,0,-9,-9
2,373,1,7,13,-9,-9,1,1,-9,1,1,1,-9,-9,-9,0,-9,-9,-9,-9
2,539,1,8,14,1,1,1,1,-9,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,183,2,6,13,1,-9,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,335,2,7,14,1,1,1,1,-9,1,1,1,-9,1,1,-9,-9,-9,-9,-9
2,328,2,7,13,1,1,1,1,0,-9,-9,0,-9,-9,1,-9,-9,-9,-9,-9
2,521,1,7,14,1,-9,1,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
2,456,2,6,13,1,0,1,1,-9,0,0,1,-9,0,-9,0,0,-9,-9,-9
2,995,2,6,13,1,1,1,1,1,1,1,1,-9,-9,-9,0,-9,1,0,-9
2,430,2,6,12,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,198,2,7,13,1,1,1,1,0,1,1,1,-9,-9,0,-9,-9,-9,-9,-9
2,595,1,6,12,1,-9,1,1,0,0,-9,-9,-9,-9,-9,-9,-9,0,-9,0
2,196,1,7,13,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9
2,339,1,8,14,1,1,1,1,-9,0,1,1,-9,0,-9,-9,-9,-9,-9,-9
2,1114,1,7,15,1,0,1,1,0,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9
2,432,2,6,13,1,1,0,1,0,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9
2,185,2,6,13,1,0,1,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,234,2,7,13,1,1,1,1,1,1,1,0,1,0,-9,1,0,0,-9,-9
2,279,2,6,13,1,-9,1,1,1,0,-9,0,1,-9,-9,-9,0,-9,-9,0
2,517,2,7,13,1,1,1,1,0,1,1,1,1,1,1,0,-9,-9,0,-9
2,163,2,8,14,1,-9,1,1,-9,0,1,1,1,0,-9,-9,-9,-9,-9,-9
2,170,2,8,14,1,1,1,1,-9,1,1,1,1,0,-9,-9,-9,-9,-9,-9
2,838,1,7,14,1,1,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,841,1,7,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,1,0,0
2,489,2,8,15,1,1,1,1,-9,1,1,0,1,-9,-9,0,-9,-9,-9,-9
2,663,1,8,15,1,1,1,1,-9,1,1,1,1,-9,1,-9,-9,-9,-9,-9
2,854,1,8,15,1,1,1,1,1,1,-9,0,1,-9,1,0,-9,-9,-9,-9
2,980,2,8,15,1,-9,1,1,-9,0,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,934,1,6,12,1,1,1,1,0,1,1,1,1,-9,-9,1,0,0,-9,-9
2,796,2,6,13,1,1,1,1,1,1,1,1,1,-9,-9,0,-9,0,-9,-9
2,896,1,6,13,1,1,1,1,0,-9,1,1,1,0,1,-9,-9,-9,-9,-9
2,797,2,6,13,1,1,1,1,-9,0,-9,1,1,1,1,0,-9,0,-9,-9
2,737,1,8,15,1,1,1,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,1
2,390,2,7,13,1,1,1,1,-9,1,0,1,1,-9,-9,0,-9,-9,-9,-9
2,817,2,6,13,1,0,1,1,0,1,0,0,1,-9,-9,0,0,-9,-9,-9
2,310,2,8,14,1,1,1,1,-9,0,1,1,1,1,-9,-9,-9,-9,-9,-9
2,241,2,7,13,1,1,1,1,0,1,1,0,1,0,0,0,-9,-9,-9,-9
2,401,1,7,13,1,0,1,1,0,1,1,0,1,-9,-9,0,-9,0,-9,-9
2,799,2,6,12,1,-9,1,1,1,1,1,0,1,-9,0,0,-9,0,0,0
2,2,2,7,13,1,1,1,1,-9,1,1,-9,1,1,1,0,-9,-9,-9,0
2,469,2,8,14,1,1,1,1,0,1,1,1,1,1,1,-9,-9,-9,0,-9
2,912,1,6,12,1,1,1,1,0,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,820,1,7,13,1,1,0,1,1,0,1,1,1,0,-9,-9,-9,-9,-9,-9
2,911,1,6,13,1,1,1,1,1,1,1,0,1,-9,0,0,-9,-9,-9,0
2,297,1,7,13,1,1,1,1,1,1,1,0,1,1,0,-9,-9,-9,-9,-9
2,568,2,7,13,1,1,1,1,1,1,1,1,1,1,0,0,-9,0,0,-9
2,692,1,7,13,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9,-9,-9
2,917,1,6,13,1,1,0,1,1,0,1,0,1,1,0,-9,0,0,0,0
2,910,1,6,13,1,1,1,1,1,1,1,1,1,0,-9,0,-9,1,0,-9
2,609,1,6,13,0,-9,0,1,1,1,0,0,1,0,0,0,0,-9,-9,-9
2,360,2,8,15,0,1,1,1,-9,1,1,0,1,1,0,0,-9,-9,1,-9
2,793,2,6,12,1,1,1,1,-9,1,1,1,1,1,1,0,-9,-9,-9,-9
2,811,2,6,13,1,-9,1,1,0,0,0,-9,1,-9,-9,-9,-9,-9,-9,-9
2,445,2,6,12,1,1,1,1,0,1,1,0,1,0,0,0,-9,0,0,0
2,625,1,7,13,1,1,1,1,1,1,-9,1,1,1,0,0,-9,0,-9,0
2,828,1,7,14,1,1,1,1,0,1,1,0,0,0,-9,0,0,-9,-9,-9
2,998,2,6,12,1,0,1,1,1,1,0,0,0,1,-9,-9,-9,-9,-9,-9
2,334,1,7,-9,1,-9,1,1,1,1,1,1,0,0,0,0,-9,-9,-9,-9
2,111,1,8,14,1,1,1,1,1,1,1,0,0,-9,-9,0,-9,-9,0,-9
2,14,2,8,16,1,1,1,1,1,1,1,1,0,1,1,0,-9,-9,0,-9
2,368,1,7,13,1,1,1,1,0,1,1,1,0,-9,-9,0,-9,0,-9,-9
2,1023,2,8,15,1,1,1,1,-9,1,1,0,0,-9,-9,0,-9,-9,-9,-9
2,443,2,6,12,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
2,220,2,7,13,1,1,1,1,-9,1,1,1,0,0,-9,0,0,-9,-9,-9
2,275,2,6,12,0,-9,1,1,0,0,0,1,0,-9,-9,0,-9,0,-9,-9
2,213,2,8,15,1,1,1,1,0,-9,-9,0,-9,1,-9,0,-9,-9,-9,0
2,105,2,8,14,1,0,1,0,-9,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,414,2,8,15,1,1,1,1,-9,1,-9,0,-9,0,1,0,-9,0,-9,-9
2,718,1,6,13,1,1,1,1,-9,0,1,0,-9,0,0,-9,-9,-9,-9,-9
2,324,1,7,13,1,1,1,1,1,1,0,0,-9,-9,0,0,-9,-9,-9,-9
2,544,1,8,14,1,0,1,1,-9,1,0,1,-9,-9,-9,0,-9,0,-9,-9
2,1103,2,7,14,1,-9,1,1,0,1,-9,0,-9,-9,-9,0,-9,-9,-9,-9
2,399,1,7,13,1,1,1,1,1,1,0,1,-9,-9,-9,0,-9,0,-9,-9
2,272,1,6,12,1,-9,1,1,0,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,230,1,7,13,0,1,1,1,0,-9,-9,1,-9,0,-9,-9,-9,-9,-9,-9
2,606,1,6,12,1,1,1,1,1,1,-9,0,-9,-9,-9,0,-9,0,-9,-9
2,641,2,8,15,1,1,1,1,1,1,1,1,1,-9,0,0,1,-9,-9,-9
2,483,2,8,14,1,1,1,1,1,1,-9,1,1,-9,-9,-9,-9,0,-9,-9
2,447,1,6,12,1,1,1,1,1,1,1,1,1,0,0,0,-9,0,0,0
2,600,1,6,13,1,1,1,1,0,0,1,1,1,0,0,0,0,-9,-9,-9
2,72,2,7,14,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9,-9,-9
2,201,1,7,15,1,1,1,1,-9,-9,-9,0,-9,0,0,-9,-9,-9,-9,0
2,987,1,6,12,1,1,1,1,1,1,1,1,-9,9,-9,-9,-9,-9,-9,-9
2,762,2,6,12,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,-9,-9
2,991,1,6,12,1,0,1,1,1,1,-9,1,1,1,0,0,1,0,0,-9
2,613,2,7,13,0,-9,1,1,-9,-9,0,1,1,-9,-9,0,-9,0,-9,-9
2,627,1,7,13,1,1,1,1,-9,1,1,1,1,1,-9,0,-9,-9,-9,-9
2,684,2,7,13,1,1,1,1,0,1,1,1,1,0,-9,0,-9,-9,-9,-9
2,294,2,7,14,-9,0,1,1,-9,-9,0,0,1,-9,-9,-9,0,-9,-9,-9
2,311,1,8,14,1,-9,1,1,1,1,1,1,1,-9,-9,0,-9,1,0,-9
2,345,1,8,14,1,1,1,1,0,1,1,0,1,1,-9,0,0,0,-9,-9
2,463,1,8,14,1,1,1,1,0,0,1,0,1,0,1,0,-9,-9,-9,0
2,636,1,8,14,1,1,1,1,1,1,1,1,1,0,-9,0,-9,-9,0,-9
2,691,1,7,14,1,1,1,1,0,1,1,0,1,1,-9,-9,-9,-9,0,0
2,769,2,7,14,1,1,1,1,1,1,1,0,1,1,-9,0,1,1,1,1
2,315,1,8,15,-9,1,1,1,0,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,153,2,7,13,1,0,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,494,2,8,14,1,1,1,1,0,1,1,1,1,1,0,-9,-9,-9,-9,-9
2,537,2,8,15,1,1,0,-9,1,1,1,1,1,1,0,0,-9,0,0,-9
2,852,1,8,15,1,1,1,1,1,1,1,1,1,1,0,0,1,-9,-9,-9
2,631,2,7,13,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,-9
2,881,2,6,13,1,1,1,1,0,1,1,0,1,-9,0,0,-9,-9,-9,-9
2,301,2,8,14,1,-9,1,1,-9,1,1,0,1,-9,-9,0,-9,-9,-9,-9
2,423,1,6,14,1,1,1,0,1,-9,-9,0,1,0,-9,0,-9,-9,-9,-9
2,417,2,8,14,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,658,1,8,14,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
2,79,2,7,13,1,0,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,4,2,8,13,1,-9,1,1,1,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,913,1,6,12,1,1,1,1,1,1,1,1,1,0,-9,0,-9,0,-9,-9
2,481,2,8,14,1,1,1,1,1,1,-9,1,1,1,0,0,-9,-9,-9,-9
2,204,1,8,15,1,1,1,1,0,1,1,1,1,1,0,0,-9,-9,-9,-9
2,915,1,6,14,-9,0,1,1,0,1,1,0,1,1,0,-9,-9,-9,-9,0
2,1107,2,7,13,1,1,1,1,-9,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
2,842,1,7,14,1,1,1,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,-9
2,870,1,6,12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9
2,612,1,7,13,1,1,1,1,0,1,1,0,1,1,0,-9,-9,0,0,-9
2,505,1,7,13,1,1,1,1,-9,1,1,1,1,1,-9,-9,-9,-9,-9,-9
2,526,1,8,14,1,0,1,1,-9,1,1,1,1,0,-9,0,-9,-9,-9,-9
2,682,2,7,13,1,-9,1,1,1,1,1,1,1,-9,0,-9,-9,-9,-9,-9
2,719,1,6,13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,-9
2,217,2,7,15,1,1,1,1,-9,1,1,1,1,-9,-9,0,0,-9,-9,0
2,686,1,7,15,1,1,1,1,0,1,1,1,1,-9,0,1,-9,1,-9,-9
2,882,2,6,13,1,1,1,1,-9,1,0,0,1,-9,1,0,-9,-9,-9,-9
2,260,1,8,14,1,1,1,1,1,0,-9,1,1,-9,0,0,-9,1,0,0
2,712,2,6,13,1,1,1,1,1,1,1,0,1,0,1,-9,-9,0,-9,-9
2,340,1,8,14,1,1,1,1,-9,0,0,0,1,-9,0,-9,-9,-9,-9,0
2,984,2,8,14,1,1,1,1,1,1,1,0,1,1,0,0,-9,-9,-9,-9
2,264,1,8,14,1,1,1,1,-9,1,0,1,1,0,-9,0,-9,1,0,0
2,624,1,7,14,0,1,1,1,1,1,1,1,1,1,-9,0,0,1,-9,-9
2,607,1,6,12,1,1,1,1,1,1,1,0,1,0,1,0,-9,-9,-9,-9
2,178,2,8,14,1,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9
2,472,2,8,14,1,1,1,1,1,1,0,1,1,1,0,-9,-9,-9,-9,-9
2,296,1,7,13,1,1,1,1,0,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,403,1,7,13,0,1,1,1,-9,0,1,0,1,-9,0,-9,-9,-9,-9,-9
2,212,1,8,14,1,-9,1,1,-9,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
2,377,1,7,14,1,1,1,1,-9,1,-9,1,1,0,-9,0,0,1,-9,-9
2,391,2,7,16,1,1,1,1,0,0,-9,1,1,-9,-9,-9,-9,0,-9,-9
2,168,2,8,14,1,1,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,527,1,8,15,1,1,1,1,0,1,1,1,1,1,0,0,-9,1,0,-9
2,255,1,8,14,1,1,1,1,1,1,1,1,1,0,1,-9,-9,0,0,-9
2,702,2,6,12,1,1,1,1,1,0,1,0,1,1,-9,-9,-9,-9,-9,-9
2,71,1,8,14,1,1,1,1,0,1,1,0,1,1,1,0,-9,0,-9,-9
2,135,1,7,13,1,1,1,1,1,1,-9,0,1,0,-9,-9,-9,0,-9,-9
2,11,2,7,14,1,0,1,1,-9,1,1,0,1,0,0,0,-9,0,-9,0
2,727,1,8,14,1,1,1,1,1,1,1,1,1,0,1,0,0,-9,0,-9
2,293,2,7,13,1,1,1,1,-9,-9,1,0,1,0,-9,-9,-9,-9,-9,0
2,1014,1,8,15,1,-9,1,1,0,-9,-9,0,1,-9,-9,-9,-9,-9,-9,-9
2,734,2,8,14,1,0,1,1,0,1,1,0,0,-9,-9,-9,-9,-9,-9,-9
2,475,1,8,15,1,1,0,1,1,1,0,1,0,-9,-9,0,0,-9,0,0
2,102,1,8,14,1,1,1,1,0,1,1,0,0,1,0,0,1,-9,-9,-9
2,757,2,6,12,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9,-9,-9
2,8,1,7,13,1,1,1,1,0,1,-9,1,0,-9,-9,-9,-9,-9,-9,-9
2,229,1,7,13,1,1,1,1,0,0,-9,1,0,0,0,0,-9,-9,-9,-9
2,698,2,6,13,1,0,1,1,0,0,-9,1,0,0,-9,-9,0,0,0,0
2,323,1,7,13,1,1,1,1,1,1,0,1,0,0,0,0,-9,-9,-9,-9
2,451,2,6,12,1,0,1,1,-9,1,1,1,0,-9,-9,-9,-9,-9,-9,-9
2,276,1,6,12,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9
2,935,1,6,13,1,1,1,1,0,1,0,0,-9,0,0,0,-9,0,-9,0
2,146,2,7,14,0,1,1,1,0,-9,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,338,1,8,15,1,1,1,1,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9
2,88,1,7,13,1,1,1,1,1,1,1,1,-9,0,-9,0,-9,-9,-9,-9
2,332,1,7,16,1,1,1,1,-9,1,-9,0,-9,1,-9,-9,-9,-9,0,-9
2,97,2,8,15,-9,-9,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,333,1,7,13,1,1,1,1,1,1,-9,-9,-9,1,1,0,-9,-9,-9,-9
2,215,2,7,14,1,1,1,1,-9,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9
2,383,2,7,14,1,1,1,1,-9,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9
2,694,2,7,13,1,1,1,1,-9,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9
2,1108,2,7,14,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,242,2,7,16,-9,1,1,1,-9,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
