Subject,Change,Ndist,Correct,Reaction,MMI
142,1,2,0,888,2.777777778
142,1,6,1,855,2.777777778
142,0,2,1,1143,2.777777778
142,1,6,1,1358,2.777777778
142,0,0,1,663,2.777777778
142,1,0,0,790,2.777777778
142,0,6,1,1047,2.777777778
142,0,4,1,917,2.777777778
142,1,2,1,1224,2.777777778
142,0,6,1,638,2.777777778
142,0,2,1,752,2.777777778
142,0,4,1,693,2.777777778
142,1,4,1,1279,2.777777778
142,0,0,1,918,2.777777778
142,1,4,1,927,2.777777778
142,1,0,1,1110,2.777777778
142,0,4,1,597,2.777777778
142,1,2,1,991,2.777777778
142,1,4,1,970,2.777777778
142,1,6,1,999,2.777777778
142,0,2,1,598,2.777777778
142,0,6,1,559,2.777777778
142,0,0,1,529,2.777777778
143,0,2,1,1801,2.555555556
143,1,0,1,1072,2.555555556
143,1,4,1,857,2.555555556
143,0,4,1,760,2.555555556
143,0,0,1,937,2.555555556
143,1,2,1,1016,2.555555556
143,0,6,1,705,2.555555556
143,1,6,1,1376,2.555555556
143,1,4,1,1025,2.555555556
143,0,4,1,817,2.555555556
143,1,0,1,1016,2.555555556
143,1,2,1,1065,2.555555556
143,0,0,1,560,2.555555556
143,0,6,1,1905,2.555555556
143,1,6,1,1048,2.555555556
143,0,2,1,725,2.555555556
143,1,0,1,861,2.555555556
143,1,0,1,1329,2.555555556
143,1,2,1,783,2.555555556
143,0,0,1,710,2.555555556
143,0,4,1,819,2.555555556
143,0,2,1,1535,2.555555556
143,0,2,1,748,2.555555556
143,1,2,1,822,2.555555556
143,0,6,1,719,2.555555556
143,1,4,1,1110,2.555555556
143,1,6,1,1182,2.555555556
143,0,0,1,622,2.555555556
143,1,6,1,862,2.555555556
143,1,4,1,1157,2.555555556
143,0,4,1,726,2.555555556
143,0,6,1,981,2.555555556
143,0,2,1,1071,2.555555556
143,1,4,1,1661,2.555555556
143,1,2,0,702,2.555555556
143,1,0,1,917,2.555555556
143,0,0,1,750,2.555555556
143,0,6,1,810,2.555555556
143,1,0,1,934,2.555555556
143,1,6,1,839,2.555555556
143,0,0,1,717,2.555555556
143,1,6,1,1479,2.555555556
143,1,2,1,1647,2.555555556
143,0,4,1,895,2.555555556
143,0,2,1,1358,2.555555556
143,0,6,1,718,2.555555556
143,0,4,1,997,2.555555556
143,1,4,1,686,2.555555556
143,0,2,0,1511,2.555555556
143,0,2,1,1342,2.555555556
143,0,6,1,806,2.555555556
143,1,4,1,1023,2.555555556
143,0,0,1,1525,2.555555556
143,1,6,1,999,2.555555556
143,1,2,0,694,2.555555556
143,0,4,1,773,2.555555556
143,0,6,0,1996,2.555555556
143,0,4,1,1125,2.555555556
143,1,0,1,951,2.555555556
143,1,0,1,711,2.555555556
143,1,4,1,760,2.555555556
143,0,0,1,678,2.555555556
143,1,2,1,1341,2.555555556
143,1,6,1,1178,2.555555556
143,1,6,1,840,2.555555556
143,1,4,1,1885,2.555555556
143,1,4,1,663,2.555555556
143,0,4,1,695,2.555555556
143,1,6,1,742,2.555555556
143,0,2,1,678,2.555555556
143,1,0,1,1021,2.555555556
143,0,0,1,622,2.555555556
143,0,2,1,757,2.555555556
143,0,4,1,964,2.555555556
143,1,2,1,877,2.555555556
143,0,0,1,783,2.555555556
143,0,6,1,846,2.555555556
143,0,6,1,824,2.555555556
143,1,0,1,538,2.555555556
143,1,2,1,895,2.555555556
143,1,4,1,869,2.555555556
143,0,6,1,782,2.555555556
143,0,2,1,1071,2.555555556
143,0,6,1,1254,2.555555556
143,1,4,1,1046,2.555555556
143,0,4,1,598,2.555555556
143,0,0,1,703,2.555555556
143,0,4,1,765,2.555555556
143,1,2,1,838,2.555555556
143,1,2,1,702,2.555555556
143,0,0,1,633,2.555555556
143,1,0,1,638,2.555555556
143,1,6,1,974,2.555555556
143,0,2,1,606,2.555555556
143,1,0,1,769,2.555555556
143,1,6,1,869,2.555555556
143,1,4,1,647,2.555555556
143,0,0,1,1380,2.555555556
143,0,4,1,646,2.555555556
143,1,0,1,598,2.555555556
143,1,6,1,997,2.555555556
143,1,6,1,1120,2.555555556
143,1,2,1,741,2.555555556
143,0,0,1,598,2.555555556
143,1,0,1,573,2.555555556
143,0,6,1,885,2.555555556
143,0,4,1,913,2.555555556
143,1,4,1,908,2.555555556
143,1,2,1,1910,2.555555556
143,0,2,1,821,2.555555556
143,0,2,1,714,2.555555556
143,0,6,1,1077,2.555555556
143,0,4,0,2040,2.555555556
143,1,0,0,1998,2.555555556
143,0,0,1,967,2.555555556
143,1,4,1,822,2.555555556
143,1,2,1,876,2.555555556
143,0,6,1,645,2.555555556
143,0,6,1,822,2.555555556
143,1,6,1,815,2.555555556
143,0,2,1,966,2.555555556
143,1,6,1,918,2.555555556
143,1,2,1,1036,2.555555556
143,1,4,1,951,2.555555556
143,1,0,1,925,2.555555556
143,0,0,1,432,2.555555556
143,0,2,1,815,2.555555556
143,0,4,1,712,2.555555556
143,1,4,1,1151,2.555555556
143,0,4,1,752,2.555555556
143,0,0,0,654,2.555555556
143,1,2,1,822,2.555555556
143,1,2,1,742,2.555555556
143,0,2,1,532,2.555555556
143,0,0,0,606,2.555555556
143,1,6,1,1087,2.555555556
143,0,6,1,829,2.555555556
143,1,4,0,1062,2.555555556
143,0,6,1,768,2.555555556
143,0,4,1,831,2.555555556
143,1,0,1,975,2.555555556
143,1,0,1,541,2.555555556
143,1,6,1,533,2.555555556
143,0,2,1,624,2.555555556
143,0,4,1,1061,2.555555556
143,0,2,1,646,2.555555556
143,0,4,1,789,2.555555556
143,1,4,0,999,2.555555556
143,1,4,1,895,2.555555556
143,0,6,1,574,2.555555556
143,1,6,1,798,2.555555556
143,1,6,1,718,2.555555556
143,0,6,1,1221,2.555555556
143,0,0,1,708,2.555555556
143,1,2,1,615,2.555555556
143,0,0,1,632,2.555555556
143,0,2,1,797,2.555555556
143,1,0,1,542,2.555555556
143,1,2,0,1996,2.555555556
143,1,0,1,1134,2.555555556
143,0,2,1,790,2.555555556
143,1,4,1,1175,2.555555556
143,0,6,1,718,2.555555556
143,0,4,0,1054,2.555555556
143,0,6,1,1206,2.555555556
143,0,0,1,759,2.555555556
143,0,2,1,1070,2.555555556
143,1,0,1,439,2.555555556
143,1,6,1,886,2.555555556
143,1,2,1,1141,2.555555556
143,1,2,1,822,2.555555556
143,0,4,1,406,2.555555556
143,0,0,1,782,2.555555556
143,1,0,1,878,2.555555556
143,1,6,0,959,2.555555556
143,1,4,1,888,2.555555556
143,1,4,1,952,2.555555556
143,0,6,1,1151,2.555555556
143,0,2,1,576,2.555555556
143,0,4,1,791,2.555555556
143,1,6,1,821,2.555555556
143,0,2,1,776,2.555555556
143,0,0,0,484,2.555555556
143,0,6,1,1335,2.555555556
143,1,6,1,838,2.555555556
143,1,4,1,533,2.555555556
143,1,2,1,677,2.555555556
143,0,4,1,664,2.555555556
143,1,0,1,666,2.555555556
143,1,0,1,558,2.555555556
143,1,2,1,742,2.555555556
143,0,0,1,405,2.555555556
143,1,4,1,847,2.555555556
143,1,6,1,606,2.555555556
143,0,0,1,421,2.555555556
143,1,0,1,558,2.555555556
143,1,2,1,1029,2.555555556
143,0,2,1,661,2.555555556
143,0,4,1,749,2.555555556
143,0,6,1,749,2.555555556
144,1,0,1,1635,1.888888889
144,1,2,1,965,1.888888889
144,0,4,1,934,1.888888889
144,1,6,1,1458,1.888888889
144,0,4,1,1085,1.888888889
144,1,2,1,1369,1.888888889
144,0,2,1,975,1.888888889
144,1,4,1,1348,1.888888889
144,0,6,1,1221,1.888888889
144,1,4,1,1323,1.888888889
144,0,2,1,987,1.888888889
144,0,0,1,1156,1.888888889
144,0,6,1,1241,1.888888889
144,1,6,1,1097,1.888888889
144,1,0,1,1206,1.888888889
144,0,0,1,1106,1.888888889
144,1,0,1,1253,1.888888889
144,0,4,1,981,1.888888889
144,1,0,1,935,1.888888889
144,1,6,1,1168,1.888888889
144,0,0,1,1033,1.888888889
144,0,6,1,1115,1.888888889
144,0,2,1,1101,1.888888889
144,1,4,1,1384,1.888888889
144,1,2,1,1116,1.888888889
144,1,4,1,1006,1.888888889
144,1,6,1,1140,1.888888889
144,1,2,1,1091,1.888888889
144,0,4,1,1120,1.888888889
144,0,6,1,924,1.888888889
144,0,0,1,1047,1.888888889
144,0,2,1,1012,1.888888889
144,1,0,1,945,1.888888889
144,0,0,1,1013,1.888888889
144,0,2,1,1148,1.888888889
144,0,0,1,746,1.888888889
144,0,4,1,849,1.888888889
144,1,2,1,919,1.888888889
144,1,4,1,1089,1.888888889
144,0,6,1,928,1.888888889
144,1,4,1,1095,1.888888889
144,1,2,0,1996,1.888888889
144,0,4,1,1393,1.888888889
144,0,2,1,1103,1.888888889
144,1,6,1,1209,1.888888889
144,1,6,1,1348,1.888888889
144,1,0,1,1588,1.888888889
144,0,6,1,932,1.888888889
144,1,0,1,1033,1.888888889
144,1,4,1,950,1.888888889
144,0,0,1,800,1.888888889
144,0,4,1,1012,1.888888889
144,1,2,1,943,1.888888889
144,0,4,1,897,1.888888889
144,1,2,1,1356,1.888888889
144,1,0,1,976,1.888888889
144,0,6,0,1045,1.888888889
144,0,6,1,806,1.888888889
144,0,2,1,799,1.888888889
144,1,4,1,1006,1.888888889
144,1,6,1,966,1.888888889
144,0,2,1,832,1.888888889
144,1,6,1,860,1.888888889
144,0,0,1,941,1.888888889
144,0,4,1,1018,1.888888889
144,1,6,0,1996,1.888888889
144,0,0,1,859,1.888888889
144,0,0,1,892,1.888888889
144,0,4,1,876,1.888888889
144,1,0,0,1731,1.888888889
144,1,0,1,1234,1.888888889
144,1,2,0,1996,1.888888889
144,0,2,1,938,1.888888889
144,1,6,1,1135,1.888888889
144,0,6,1,852,1.888888889
144,0,6,1,803,1.888888889
144,1,4,1,1456,1.888888889
144,0,2,1,715,1.888888889
144,1,4,0,1996,1.888888889
144,1,2,1,986,1.888888889
144,1,2,1,890,1.888888889
144,0,4,1,763,1.888888889
144,1,4,1,984,1.888888889
144,1,0,1,939,1.888888889
144,0,0,1,919,1.888888889
144,0,2,1,911,1.888888889
144,0,0,1,745,1.888888889
144,1,6,1,981,1.888888889
144,1,6,1,1218,1.888888889
144,1,4,1,1636,1.888888889
144,0,2,1,1047,1.888888889
144,0,6,1,800,1.888888889
144,0,6,1,1097,1.888888889
144,1,2,1,1015,1.888888889
144,0,4,1,941,1.888888889
144,1,0,1,922,1.888888889
144,1,2,1,1128,1.888888889
144,1,0,1,762,1.888888889
144,0,0,1,803,1.888888889
144,1,6,1,1045,1.888888889
144,1,0,1,814,1.888888889
144,0,4,1,789,1.888888889
144,1,4,1,1399,1.888888889
144,0,2,1,770,1.888888889
144,0,6,1,923,1.888888889
144,1,2,0,1996,1.888888889
144,1,6,0,1029,1.888888889
144,0,6,1,784,1.888888889
144,0,2,1,830,1.888888889
144,1,4,1,1447,1.888888889
144,0,4,1,886,1.888888889
144,0,0,1,796,1.888888889
144,0,2,1,781,1.888888889
144,1,2,1,739,1.888888889
144,1,4,1,779,1.888888889
144,0,2,1,499,1.888888889
144,0,4,1,897,1.888888889
144,1,2,1,1146,1.888888889
144,1,6,1,923,1.888888889
144,0,0,1,561,1.888888889
144,1,6,1,913,1.888888889
144,0,6,1,769,1.888888889
144,1,0,1,959,1.888888889
144,1,0,1,848,1.888888889
144,0,6,1,954,1.888888889
144,0,4,1,620,1.888888889
144,0,0,1,848,1.888888889
144,1,4,1,917,1.888888889
144,0,0,1,660,1.888888889
144,0,6,1,806,1.888888889
144,1,4,1,828,1.888888889
144,0,4,1,976,1.888888889
144,1,6,1,1368,1.888888889
144,0,2,1,888,1.888888889
144,0,6,1,805,1.888888889
144,0,0,1,1310,1.888888889
144,0,2,1,1085,1.888888889
144,1,0,1,931,1.888888889
144,1,2,1,1003,1.888888889
144,1,6,1,961,1.888888889
144,1,0,1,861,1.888888889
144,1,2,1,1118,1.888888889
144,0,4,1,839,1.888888889
144,1,4,1,987,1.888888889
144,1,4,1,975,1.888888889
144,0,0,1,1305,1.888888889
144,1,0,1,792,1.888888889
144,0,6,1,721,1.888888889
144,1,6,1,976,1.888888889
144,1,4,1,973,1.888888889
144,0,0,1,797,1.888888889
144,1,0,1,916,1.888888889
144,0,6,1,840,1.888888889
144,0,4,1,873,1.888888889
144,1,2,1,755,1.888888889
144,0,2,1,724,1.888888889
144,0,2,0,668,1.888888889
144,0,4,1,773,1.888888889
144,1,6,1,845,1.888888889
144,1,2,1,1291,1.888888889
144,0,4,1,845,1.888888889
144,1,2,1,974,1.888888889
144,0,2,1,868,1.888888889
144,1,6,1,1234,1.888888889
144,1,6,1,1050,1.888888889
144,0,6,1,778,1.888888889
144,1,4,1,1041,1.888888889
144,0,2,1,872,1.888888889
144,1,4,1,1220,1.888888889
144,0,0,1,841,1.888888889
144,0,6,1,823,1.888888889
144,0,4,1,835,1.888888889
144,0,0,1,913,1.888888889
144,1,0,1,1124,1.888888889
144,1,2,1,960,1.888888889
144,1,0,1,1162,1.888888889
144,1,4,1,1345,1.888888889
144,1,0,1,735,1.888888889
144,1,6,1,714,1.888888889
144,0,6,1,747,1.888888889
144,0,2,1,869,1.888888889
144,1,0,1,1032,1.888888889
144,0,4,1,755,1.888888889
144,1,4,1,797,1.888888889
144,0,0,1,676,1.888888889
144,1,6,1,829,1.888888889
144,0,6,1,635,1.888888889
144,0,2,1,765,1.888888889
144,1,2,1,896,1.888888889
144,1,2,0,1996,1.888888889
144,0,0,1,685,1.888888889
144,0,4,1,653,1.888888889
144,0,4,1,932,1.888888889
144,0,0,1,563,1.888888889
144,0,6,1,558,1.888888889
144,1,2,1,871,1.888888889
144,0,2,1,709,1.888888889
144,1,6,1,914,1.888888889
144,1,4,1,962,1.888888889
144,1,0,1,947,1.888888889
145,0,4,0,712,2.222222222
145,1,2,1,698,2.222222222
145,1,6,1,1071,2.222222222
145,1,0,1,669,2.222222222
145,0,6,1,630,2.222222222
145,0,6,1,889,2.222222222
145,1,4,1,625,2.222222222
145,0,0,1,865,2.222222222
145,1,0,1,642,2.222222222
145,0,2,1,728,2.222222222
145,1,6,1,666,2.222222222
145,0,0,1,694,2.222222222
145,0,2,1,569,2.222222222
145,1,4,1,539,2.222222222
145,0,4,1,750,2.222222222
145,1,2,1,489,2.222222222
145,1,4,1,560,2.222222222
145,1,2,0,926,2.222222222
145,0,6,0,510,2.222222222
145,0,6,1,657,2.222222222
145,1,6,1,670,2.222222222
145,1,4,1,856,2.222222222
145,0,4,1,564,2.222222222
145,0,0,1,707,2.222222222
145,0,0,1,657,2.222222222
145,0,2,1,635,2.222222222
145,1,2,1,924,2.222222222
145,1,0,1,739,2.222222222
145,0,4,1,824,2.222222222
145,1,6,1,1206,2.222222222
145,0,2,1,810,2.222222222
145,1,0,1,876,2.222222222
145,0,2,1,635,2.222222222
145,0,2,1,591,2.222222222
145,1,6,1,725,2.222222222
145,1,2,1,602,2.222222222
145,1,4,0,891,2.222222222
145,1,0,1,801,2.222222222
145,0,6,1,996,2.222222222
145,0,4,1,945,2.222222222
145,0,6,1,644,2.222222222
145,0,0,1,787,2.222222222
145,1,4,1,724,2.222222222
145,1,6,1,805,2.222222222
145,1,2,0,719,2.222222222
145,0,4,1,1185,2.222222222
145,0,0,1,620,2.222222222
145,1,0,1,927,2.222222222
145,1,6,1,541,2.222222222
145,1,0,1,727,2.222222222
145,1,0,1,636,2.222222222
145,0,4,1,933,2.222222222
145,1,2,1,600,2.222222222
145,1,4,1,790,2.222222222
145,0,4,1,908,2.222222222
145,1,4,1,630,2.222222222
145,0,0,1,983,2.222222222
145,0,2,1,1162,2.222222222
145,0,6,1,770,2.222222222
145,1,2,1,1145,2.222222222
145,1,6,1,1151,2.222222222
145,0,0,1,893,2.222222222
145,0,2,1,938,2.222222222
145,0,6,1,868,2.222222222
145,0,2,1,767,2.222222222
145,0,6,1,1025,2.222222222
145,1,4,1,609,2.222222222
145,1,6,1,924,2.222222222
145,0,6,1,1177,2.222222222
145,1,2,1,823,2.222222222
145,1,4,1,1014,2.222222222
145,1,0,1,1440,2.222222222
145,1,6,1,885,2.222222222
145,0,0,1,941,2.222222222
145,1,0,1,1537,2.222222222
145,0,4,1,865,2.222222222
145,1,2,1,1112,2.222222222
145,0,2,1,1215,2.222222222
145,0,0,1,1147,2.222222222
145,0,4,1,1102,2.222222222
145,0,0,1,745,2.222222222
145,0,2,1,612,2.222222222
145,1,0,1,582,2.222222222
145,0,6,1,1041,2.222222222
145,0,0,1,1051,2.222222222
145,1,4,1,954,2.222222222
145,1,6,1,1034,2.222222222
145,1,0,1,1091,2.222222222
145,1,6,1,1761,2.222222222
145,0,4,1,1543,2.222222222
145,0,6,1,1208,2.222222222
145,0,4,1,974,2.222222222
145,1,4,0,1200,2.222222222
145,0,2,1,1203,2.222222222
145,1,2,1,1242,2.222222222
145,1,2,1,1104,2.222222222
145,1,2,0,896,2.222222222
145,0,6,1,515,2.222222222
145,0,4,1,891,2.222222222
145,1,0,1,1339,2.222222222
145,1,6,0,682,2.222222222
145,0,2,1,878,2.222222222
145,1,4,1,618,2.222222222
145,1,6,1,842,2.222222222
145,0,4,1,642,2.222222222
145,1,2,1,667,2.222222222
145,0,0,1,720,2.222222222
145,0,6,1,618,2.222222222
145,0,2,1,935,2.222222222
145,0,0,1,1089,2.222222222
145,1,4,1,1458,2.222222222
145,1,0,0,1996,2.222222222
145,1,6,1,1081,2.222222222
145,1,0,1,765,2.222222222
145,0,6,1,1091,2.222222222
145,0,0,1,1072,2.222222222
145,1,6,1,639,2.222222222
145,0,0,1,1312,2.222222222
145,0,4,1,631,2.222222222
145,1,0,1,721,2.222222222
145,0,6,1,949,2.222222222
145,0,2,1,1350,2.222222222
145,1,2,1,1142,2.222222222
145,1,4,0,600,2.222222222
145,1,2,1,787,2.222222222
145,0,4,0,617,2.222222222
145,0,2,1,997,2.222222222
145,1,4,1,875,2.222222222
145,0,4,1,788,2.222222222
145,1,0,1,587,2.222222222
145,1,0,1,660,2.222222222
145,1,4,1,1074,2.222222222
145,0,0,1,596,2.222222222
145,1,2,1,981,2.222222222
145,0,2,1,776,2.222222222
145,1,6,1,854,2.222222222
145,0,6,1,743,2.222222222
145,0,4,1,822,2.222222222
145,0,6,1,823,2.222222222
145,1,4,1,607,2.222222222
145,1,2,1,868,2.222222222
145,0,0,1,739,2.222222222
145,0,2,1,749,2.222222222
145,1,6,1,696,2.222222222
145,1,2,1,651,2.222222222
145,1,4,1,815,2.222222222
145,1,2,1,1058,2.222222222
145,0,2,1,1124,2.222222222
145,1,0,1,716,2.222222222
145,0,6,1,1297,2.222222222
145,0,2,1,1092,2.222222222
145,1,4,1,1135,2.222222222
145,0,0,1,782,2.222222222
145,1,6,1,1095,2.222222222
145,0,6,1,642,2.222222222
145,0,0,1,1989,2.222222222
145,0,4,1,881,2.222222222
145,1,6,1,1108,2.222222222
145,0,4,1,621,2.222222222
145,1,0,1,544,2.222222222
145,0,4,1,803,2.222222222
145,0,6,1,983,2.222222222
145,1,2,1,544,2.222222222
145,1,0,1,607,2.222222222
145,0,2,1,713,2.222222222
145,1,6,1,763,2.222222222
145,1,6,1,1114,2.222222222
145,1,4,0,777,2.222222222
145,0,6,1,888,2.222222222
145,1,2,1,670,2.222222222
145,0,0,1,1022,2.222222222
145,0,2,1,1214,2.222222222
145,1,0,1,1429,2.222222222
145,1,4,1,1980,2.222222222
145,0,0,1,581,2.222222222
145,0,4,1,883,2.222222222
145,0,6,1,954,2.222222222
145,1,6,1,1660,2.222222222
145,0,4,1,832,2.222222222
145,1,2,1,1093,2.222222222
145,0,0,1,632,2.222222222
145,1,0,1,1027,2.222222222
145,0,6,1,1011,2.222222222
145,0,2,1,1066,2.222222222
145,1,2,1,511,2.222222222
145,1,6,1,534,2.222222222
145,1,4,1,651,2.222222222
145,1,0,1,621,2.222222222
145,0,2,1,671,2.222222222
145,1,4,1,998,2.222222222
145,0,0,1,809,2.222222222
145,0,4,1,689,2.222222222
145,0,0,1,516,2.222222222
145,0,6,1,568,2.222222222
145,0,4,1,666,2.222222222
145,1,0,1,508,2.222222222
145,1,4,1,808,2.222222222
145,0,2,1,600,2.222222222
145,1,2,1,757,2.222222222
145,1,6,1,610,2.222222222
146,0,2,1,403,2.222222222
146,0,6,1,443,2.222222222
146,1,4,1,409,2.222222222
146,1,6,0,354,2.222222222
146,1,4,0,406,2.222222222
146,0,6,1,467,2.222222222
146,0,2,1,569,2.222222222
146,0,0,1,406,2.222222222
146,1,2,1,421,2.222222222
146,1,6,1,554,2.222222222
146,1,2,0,444,2.222222222
146,0,4,1,568,2.222222222
146,1,0,1,479,2.222222222
146,0,4,1,502,2.222222222
146,0,0,1,632,2.222222222
146,1,0,1,546,2.222222222
146,0,6,1,463,2.222222222
146,1,4,1,401,2.222222222
146,0,0,0,467,2.222222222
146,1,6,0,429,2.222222222
146,1,0,1,428,2.222222222
146,1,6,0,426,2.222222222
146,0,2,0,604,2.222222222
146,0,0,0,577,2.222222222
146,0,4,1,602,2.222222222
146,1,2,1,388,2.222222222
146,0,2,1,470,2.222222222
146,1,0,0,720,2.222222222
146,1,2,0,569,2.222222222
146,0,6,1,636,2.222222222
146,0,4,1,415,2.222222222
146,1,4,1,369,2.222222222
146,1,0,0,405,2.222222222
146,1,6,0,252,2.222222222
146,1,0,1,291,2.222222222
146,0,2,1,578,2.222222222
146,0,6,1,562,2.222222222
146,0,0,1,488,2.222222222
146,0,2,1,463,2.222222222
146,1,4,1,480,2.222222222
146,1,2,1,597,2.222222222
146,0,0,0,525,2.222222222
146,1,2,1,506,2.222222222
146,0,4,1,402,2.222222222
146,0,6,0,484,2.222222222
146,1,6,1,518,2.222222222
146,0,4,1,733,2.222222222
146,1,4,1,893,2.222222222
146,1,6,1,602,2.222222222
146,0,2,0,578,2.222222222
146,1,0,1,549,2.222222222
146,0,0,1,426,2.222222222
146,0,6,1,447,2.222222222
146,1,2,1,512,2.222222222
146,1,0,0,419,2.222222222
146,0,4,1,421,2.222222222
146,1,4,1,581,2.222222222
146,0,2,1,703,2.222222222
146,1,4,1,903,2.222222222
146,1,6,1,480,2.222222222
146,1,2,0,451,2.222222222
146,0,4,1,449,2.222222222
146,0,6,1,653,2.222222222
146,0,0,1,423,2.222222222
146,1,6,1,525,2.222222222
146,0,2,1,418,2.222222222
146,0,4,0,593,2.222222222
146,1,0,1,619,2.222222222
146,0,6,0,448,2.222222222
146,0,0,1,527,2.222222222
146,0,2,1,414,2.222222222
146,0,4,1,678,2.222222222
146,0,0,1,643,2.222222222
146,1,2,1,746,2.222222222
146,1,2,1,652,2.222222222
146,1,6,0,596,2.222222222
146,0,6,1,473,2.222222222
146,1,4,1,564,2.222222222
146,1,0,1,686,2.222222222
146,1,4,1,576,2.222222222
146,0,4,1,614,2.222222222
146,0,2,1,603,2.222222222
146,1,0,1,533,2.222222222
146,1,0,0,436,2.222222222
146,1,4,0,554,2.222222222
146,1,6,1,517,2.222222222
146,0,2,1,688,2.222222222
146,1,6,1,394,2.222222222
146,0,4,1,608,2.222222222
146,0,6,0,451,2.222222222
146,0,6,1,559,2.222222222
146,0,0,1,424,2.222222222
146,0,0,1,435,2.222222222
146,1,2,1,572,2.222222222
146,1,2,0,518,2.222222222
146,1,4,1,737,2.222222222
146,1,2,1,429,2.222222222
146,0,6,1,643,2.222222222
146,1,2,0,444,2.222222222
146,0,0,1,641,2.222222222
146,0,2,0,413,2.222222222
146,0,2,1,434,2.222222222
146,0,4,1,602,2.222222222
146,0,4,1,646,2.222222222
146,1,0,1,404,2.222222222
146,1,0,1,602,2.222222222
146,0,6,0,629,2.222222222
146,0,0,1,357,2.222222222
146,1,6,1,576,2.222222222
146,1,6,0,786,2.222222222
146,1,4,1,598,2.222222222
146,1,4,0,434,2.222222222
146,0,0,0,391,2.222222222
146,0,4,1,496,2.222222222
146,1,2,1,442,2.222222222
146,1,0,1,546,2.222222222
146,1,4,1,709,2.222222222
146,1,6,0,584,2.222222222
146,0,2,0,443,2.222222222
146,1,2,1,527,2.222222222
146,0,0,1,478,2.222222222
146,1,0,1,579,2.222222222
146,1,4,1,688,2.222222222
146,0,2,1,507,2.222222222
146,1,6,1,1092,2.222222222
146,0,6,1,645,2.222222222
146,0,4,1,405,2.222222222
146,0,6,1,689,2.222222222
146,0,4,1,484,2.222222222
146,1,0,1,441,2.222222222
146,0,2,1,859,2.222222222
146,0,6,1,542,2.222222222
146,1,6,0,657,2.222222222
146,1,4,1,518,2.222222222
146,0,4,1,719,2.222222222
146,0,6,1,762,2.222222222
146,1,6,1,608,2.222222222
146,0,0,1,472,2.222222222
146,1,2,1,432,2.222222222
146,0,0,1,478,2.222222222
146,1,4,1,634,2.222222222
146,1,2,1,859,2.222222222
146,0,2,1,589,2.222222222
146,1,0,0,501,2.222222222
146,0,2,1,404,2.222222222
146,1,6,1,670,2.222222222
146,1,2,0,528,2.222222222
146,1,0,0,426,2.222222222
146,1,2,0,358,2.222222222
146,1,6,1,465,2.222222222
146,0,6,1,516,2.222222222
146,0,6,1,465,2.222222222
146,0,0,1,371,2.222222222
146,0,4,1,343,2.222222222
146,0,2,1,355,2.222222222
146,1,4,1,442,2.222222222
146,1,0,1,539,2.222222222
146,1,4,0,585,2.222222222
146,0,0,1,458,2.222222222
146,0,4,0,256,2.222222222
146,1,2,0,457,2.222222222
146,0,4,1,439,2.222222222
146,1,0,1,553,2.222222222
146,1,4,1,528,2.222222222
146,0,0,1,423,2.222222222
146,1,4,1,638,2.222222222
146,0,0,1,654,2.222222222
146,0,2,1,749,2.222222222
146,0,6,1,511,2.222222222
146,1,0,1,468,2.222222222
146,0,6,1,398,2.222222222
146,0,4,1,662,2.222222222
146,1,6,1,530,2.222222222
146,1,2,1,427,2.222222222
146,1,6,1,487,2.222222222
146,0,2,1,427,2.222222222
146,1,4,0,629,2.222222222
146,1,6,0,398,2.222222222
146,1,0,1,451,2.222222222
146,0,4,0,536,2.222222222
146,1,4,1,462,2.222222222
146,0,2,1,546,2.222222222
146,0,2,1,396,2.222222222
146,1,2,1,473,2.222222222
146,0,6,1,373,2.222222222
146,1,6,1,458,2.222222222
146,0,4,1,357,2.222222222
146,0,0,1,586,2.222222222
146,0,0,1,422,2.222222222
146,0,6,1,583,2.222222222
146,1,0,1,425,2.222222222
146,1,2,1,527,2.222222222
146,1,6,1,561,2.222222222
146,1,4,0,368,2.222222222
146,0,0,1,367,2.222222222
146,1,2,1,403,2.222222222
146,0,2,0,399,2.222222222
146,0,4,1,522,2.222222222
146,0,6,1,638,2.222222222
146,1,0,1,400,2.222222222
147,1,0,1,380,2.222222222
147,1,4,1,404,2.222222222
147,1,6,1,526,2.222222222
147,1,0,1,498,2.222222222
147,0,2,1,341,2.222222222
147,0,6,1,674,2.222222222
147,1,2,0,724,2.222222222
147,0,6,1,589,2.222222222
147,1,2,1,544,2.222222222
147,0,4,1,694,2.222222222
147,0,4,1,458,2.222222222
147,0,2,1,376,2.222222222
147,0,0,1,386,2.222222222
147,1,4,1,607,2.222222222
147,1,6,0,733,2.222222222
147,0,0,1,477,2.222222222
147,0,0,1,859,2.222222222
147,1,6,0,967,2.222222222
147,1,4,1,1001,2.222222222
147,1,4,1,564,2.222222222
147,0,6,1,456,2.222222222
147,1,2,1,581,2.222222222
147,0,0,1,517,2.222222222
147,1,0,1,675,2.222222222
147,0,6,1,394,2.222222222
147,1,2,1,690,2.222222222
147,1,0,1,511,2.222222222
147,0,2,1,354,2.222222222
147,0,4,1,453,2.222222222
147,0,2,1,434,2.222222222
147,1,6,1,402,2.222222222
147,0,4,1,377,2.222222222
147,1,6,0,562,2.222222222
147,1,4,1,436,2.222222222
147,0,2,1,437,2.222222222
147,0,6,1,595,2.222222222
147,0,4,1,544,2.222222222
147,0,6,1,381,2.222222222
