Subject,Session,Trial,Accuracy,Target,Distractor,Pair,Distance,JointRank
1,2,88,1,1,4,3,3,5
1,2,89,1,2,8,14,6,10
1,2,90,1,3,6,18,3,9
1,2,91,1,4,8,25,4,12
1,2,92,1,6,9,33,3,15
1,2,93,1,4,5,22,1,9
1,2,94,1,5,9,30,4,14
1,2,95,1,3,8,20,5,11
1,2,96,1,5,8,29,3,13
1,2,97,1,2,9,15,7,11
1,2,98,1,1,8,7,7,9
1,2,99,1,1,5,4,4,6
1,2,100,1,8,9,36,1,17
1,2,101,1,1,2,1,1,3
1,2,102,1,5,6,27,1,11
1,2,103,1,2,5,11,3,7
1,2,104,1,4,9,26,5,13
1,2,105,0,7,9,35,2,16
1,2,106,1,3,5,17,2,8
1,2,107,1,4,6,23,2,10
1,2,108,1,3,7,19,4,10
1,2,109,0,1,3,2,2,4
1,2,110,1,1,8,7,7,9
1,2,111,1,5,7,28,2,12
1,2,112,1,1,6,5,5,7
1,2,113,1,2,4,10,2,6
1,2,114,0,7,9,35,2,16
1,2,115,1,4,9,26,5,13
1,2,116,1,2,3,9,1,5
1,2,117,1,2,6,12,4,8
1,2,118,1,1,2,1,1,3
1,2,119,1,2,8,14,6,10
1,2,120,1,5,9,30,4,14
1,2,121,0,8,9,36,1,17
1,2,122,1,3,8,20,5,11
1,2,123,1,4,8,25,4,12
1,2,124,1,4,5,22,1,9
1,2,125,0,1,4,3,3,5
1,2,126,1,1,7,6,6,8
1,2,127,1,4,6,23,2,10
1,2,128,1,2,9,15,7,11
1,2,129,1,2,5,11,3,7
1,2,130,1,1,9,8,8,10
1,2,131,1,6,9,33,3,15
1,2,132,1,6,8,32,2,14
1,2,133,1,3,7,19,4,10
1,2,134,1,3,5,17,2,8
1,2,135,1,3,6,18,3,9
1,2,136,1,2,7,13,5,9
1,2,137,1,7,8,34,1,15
1,2,138,1,1,5,4,4,6
1,2,139,1,5,8,29,3,13
1,2,140,1,3,4,16,1,7
1,2,141,1,3,9,21,6,12
1,2,142,1,5,6,27,1,11
1,2,143,1,4,7,24,3,11
1,2,144,1,6,7,31,1,13
1,3,1,1,3,4,16,1,7
1,3,2,0,2,7,13,5,9
1,3,3,1,1,9,8,8,10
1,3,4,0,2,5,11,3,7
1,3,5,1,3,5,17,2,8
1,3,6,1,4,9,26,5,13
1,3,7,1,1,3,2,2,4
1,3,8,1,3,9,21,6,12
1,3,9,1,4,6,23,2,10
1,3,10,1,1,5,4,4,6
1,3,11,1,3,7,19,4,10
1,3,12,0,2,8,14,6,10
1,3,13,1,3,6,18,3,9
1,3,14,1,1,8,7,7,9
1,3,15,0,5,6,27,1,11
1,3,16,1,4,5,22,1,9
1,3,17,1,5,7,28,2,12
1,3,18,1,6,9,33,3,15
1,3,19,0,3,8,20,5,11
1,3,20,0,7,9,35,2,16
1,3,21,1,5,8,29,3,13
1,3,22,1,4,8,25,4,12
1,3,23,1,6,7,31,1,13
1,3,24,1,1,7,6,6,8
1,3,25,0,7,8,34,1,15
1,3,26,0,2,3,9,1,5
1,3,27,0,2,9,15,7,11
1,3,28,1,1,2,1,1,3
1,3,29,1,5,9,30,4,14
1,3,30,1,1,4,3,3,5
1,3,31,1,1,6,5,5,7
1,3,32,1,4,7,24,3,11
1,3,33,0,8,9,36,1,17
1,3,34,1,6,8,32,2,14
1,3,35,0,2,4,10,2,6
1,3,36,0,2,6,12,4,8
1,3,37,0,2,7,13,5,9
1,3,38,0,2,8,14,6,10
1,3,39,0,1,5,4,4,6
1,3,40,1,1,9,8,8,10
1,3,41,0,2,6,12,4,8
1,3,42,0,2,4,10,2,6
1,3,43,1,7,8,34,1,15
1,3,44,0,6,7,31,1,13
1,3,45,0,3,5,17,2,8
1,3,46,0,2,3,9,1,5
1,3,47,1,1,2,1,1,3
1,3,48,0,7,9,35,2,16
1,3,49,1,4,7,24,3,11
1,3,50,1,1,4,3,3,5
1,3,51,0,3,4,16,1,7
1,3,52,1,4,5,22,1,9
1,3,53,1,1,8,7,7,9
1,3,54,1,4,8,25,4,12
1,3,55,1,4,6,23,2,10
1,3,56,0,5,9,30,4,14
1,3,57,0,2,5,11,3,7
1,3,58,1,3,7,19,4,10
1,3,59,1,8,9,36,1,17
1,3,60,0,6,8,32,2,14
1,3,61,1,5,8,29,3,13
1,3,62,1,3,6,18,3,9
1,3,63,1,1,3,2,2,4
1,3,64,1,1,6,5,5,7
1,3,65,1,1,7,6,6,8
1,3,66,1,5,6,27,1,11
1,3,67,0,2,9,15,7,11
1,3,68,1,4,9,26,5,13
1,3,69,1,3,8,20,5,11
1,3,70,1,6,9,33,3,15
1,3,71,1,5,7,28,2,12
1,3,72,1,3,9,21,6,12
1,3,73,1,3,8,20,5,11
1,3,74,1,3,9,21,6,12
1,3,75,0,6,9,33,3,15
1,3,76,0,2,9,15,7,11
1,3,77,1,1,9,8,8,10
1,3,78,1,1,3,2,2,4
1,3,79,0,8,9,36,1,17
1,3,80,1,4,8,25,4,12
1,3,81,1,6,8,32,2,14
1,3,82,1,3,7,19,4,10
1,3,83,1,3,5,17,2,8
1,3,84,1,1,5,4,4,6
1,3,85,1,1,2,1,1,3
1,3,86,1,7,9,35,2,16
1,3,87,0,2,7,13,5,9
1,3,88,1,1,4,3,3,5
1,3,89,1,4,9,26,5,13
1,3,90,1,3,4,16,1,7
1,3,91,1,1,8,7,7,9
1,3,92,1,7,8,34,1,15
1,3,93,0,2,5,11,3,7
1,3,94,1,5,9,30,4,14
1,3,95,1,4,6,23,2,10
1,3,96,1,6,7,31,1,13
1,3,97,1,4,7,24,3,11
1,3,98,0,2,6,12,4,8
1,3,99,1,3,6,18,3,9
1,3,100,1,1,6,5,5,7
1,3,101,1,4,5,22,1,9
1,3,102,0,5,6,27,1,11
1,3,103,0,2,8,14,6,10
1,3,104,1,5,8,29,3,13
1,3,105,0,2,3,9,1,5
1,3,106,1,5,7,28,2,12
1,3,107,0,2,4,10,2,6
1,3,108,1,1,7,6,6,8
1,3,109,1,3,8,20,5,11
1,3,110,1,6,8,32,2,14
1,3,111,1,1,6,5,5,7
1,3,112,1,7,9,35,2,16
1,3,113,1,4,8,25,4,12
1,3,114,1,3,9,21,6,12
1,3,115,0,2,6,12,4,8
1,3,116,1,1,8,7,7,9
1,3,117,1,1,9,8,8,10
1,3,118,0,2,9,15,7,11
1,3,119,1,1,7,6,6,8
1,3,120,0,2,8,14,6,10
1,3,121,0,3,4,16,1,7
1,3,122,0,2,4,10,2,6
1,3,123,1,7,8,34,1,15
1,3,124,1,6,9,33,3,15
1,3,125,1,4,9,26,5,13
1,3,126,0,3,5,17,2,8
1,3,127,1,3,7,19,4,10
1,3,128,1,1,3,2,2,4
1,3,129,1,4,6,23,2,10
1,3,130,1,1,5,4,4,6
1,3,131,1,1,2,1,1,3
1,3,132,1,5,7,28,2,12
1,3,133,1,4,5,22,1,9
1,3,134,0,6,7,31,1,13
1,3,135,0,8,9,36,1,17
1,3,136,0,2,7,13,5,9
1,3,137,1,4,7,24,3,11
1,3,138,0,2,5,11,3,7
1,3,139,1,5,6,27,1,11
1,3,140,1,5,8,29,3,13
1,3,141,0,2,3,9,1,5
1,3,142,1,3,6,18,3,9
1,3,143,1,1,4,3,3,5
1,3,144,1,5,9,30,4,14
1,4,1,0,1,4,3,3,5
1,4,2,1,1,2,1,1,3
1,4,3,0,3,9,21,6,12
1,4,4,1,1,8,7,7,9
1,4,5,1,4,9,26,5,13
1,4,6,1,1,7,6,6,8
1,4,7,1,8,9,36,1,17
1,4,8,1,6,9,33,3,15
1,4,9,0,3,5,17,2,8
1,4,10,0,3,4,16,1,7
1,4,11,0,7,8,34,1,15
1,4,12,1,2,5,11,3,7
1,4,13,0,4,5,22,1,9
1,4,14,0,5,6,27,1,11
1,4,15,1,2,3,9,1,5
1,4,16,0,3,6,18,3,9
1,4,17,0,4,8,25,4,12
1,4,18,1,2,8,14,6,10
1,4,19,1,2,7,13,5,9
1,4,20,0,2,6,12,4,8
1,4,21,1,1,3,2,2,4
1,4,22,1,1,5,4,4,6
1,4,23,1,2,4,10,2,6
1,4,24,0,3,8,20,5,11
1,4,25,1,1,6,5,5,7
1,4,26,1,5,9,30,4,14
1,4,27,0,4,6,23,2,10
1,4,28,1,1,9,8,8,10
1,4,29,1,2,9,15,7,11
1,4,30,1,5,8,29,3,13
1,4,31,1,5,7,28,2,12
1,4,32,0,6,8,32,2,14
1,4,33,1,7,9,35,2,16
1,4,34,0,6,7,31,1,13
1,4,35,0,3,7,19,4,10
1,4,36,0,4,7,24,3,11
1,4,37,0,7,9,35,2,16
1,4,38,0,3,7,19,4,10
1,4,39,1,2,4,10,2,6
1,4,40,0,8,9,36,1,17
1,4,41,0,6,9,33,3,15
1,4,42,0,1,4,3,3,5
1,4,43,0,3,9,21,6,12
1,4,44,0,3,4,16,1,7
1,4,45,1,2,7,13,5,9
1,4,46,1,2,8,14,6,10
1,4,47,0,4,5,22,1,9
1,4,48,0,4,9,26,5,13
1,4,49,1,1,8,7,7,9
1,4,50,1,1,2,1,1,3
1,4,51,0,3,8,20,5,11
1,4,52,0,6,8,32,2,14
1,4,53,1,2,5,11,3,7
1,4,54,1,5,7,28,2,12
1,4,55,1,1,9,8,8,10
1,4,56,0,5,6,27,1,11
1,4,57,1,1,5,4,4,6
1,4,58,0,3,5,17,2,8
1,4,59,0,4,7,24,3,11
1,4,60,0,4,8,25,4,12
1,4,61,1,2,6,12,4,8
1,4,62,1,6,7,31,1,13
1,4,63,0,3,6,18,3,9
1,4,64,1,2,9,15,7,11
1,4,65,1,5,8,29,3,13
1,4,66,1,1,3,2,2,4
1,4,67,0,7,8,34,1,15
1,4,68,1,1,7,6,6,8
1,4,69,1,2,3,9,1,5
1,4,70,0,4,6,23,2,10
1,4,71,1,5,9,30,4,14
1,4,72,1,1,6,5,5,7
1,4,73,1,5,6,27,1,11
1,4,74,1,1,7,6,6,8
1,4,75,1,2,3,9,1,5
1,4,76,1,1,9,8,8,10
1,4,77,0,7,9,35,2,16
1,4,78,0,8,9,36,1,17
1,4,79,1,2,9,15,7,11
1,4,80,1,1,8,7,7,9
1,4,81,0,4,9,26,5,13
1,4,82,0,3,9,21,6,12
1,4,83,1,2,7,13,5,9
1,4,84,1,5,9,30,4,14
1,4,85,0,3,8,20,5,11
1,4,86,0,4,6,23,2,10
1,4,87,0,3,7,19,4,10
1,4,88,1,5,8,29,3,13
1,4,89,1,1,3,2,2,4
1,4,90,1,6,8,32,2,14
1,4,91,1,6,7,31,1,13
1,4,92,1,1,2,1,1,3
1,4,93,1,4,7,24,3,11
1,4,94,1,6,9,33,3,15
1,4,95,1,2,5,11,3,7
1,4,96,1,5,7,28,2,12
1,4,97,0,4,5,22,1,9
1,4,98,1,1,5,4,4,6
1,4,99,1,2,8,14,6,10
1,4,100,1,2,6,12,4,8
1,4,101,1,1,6,5,5,7
1,4,102,0,7,8,34,1,15
1,4,103,1,4,8,25,4,12
1,4,104,1,1,4,3,3,5
1,4,105,0,3,6,18,3,9
1,4,106,0,3,4,16,1,7
1,4,107,0,3,5,17,2,8
1,4,108,1,2,4,10,2,6
1,4,109,1,2,9,15,7,11
1,4,110,1,2,3,9,1,5
1,4,111,1,5,7,28,2,12
1,4,112,0,7,9,35,2,16
1,4,113,1,2,6,12,4,8
1,4,114,1,2,8,14,6,10
1,4,115,1,4,9,26,5,13
1,4,116,1,2,5,11,3,7
1,4,117,1,6,8,32,2,14
1,4,118,1,4,7,24,3,11
1,4,119,0,3,6,18,3,9
1,4,120,1,1,3,2,2,4
1,4,121,1,2,7,13,5,9
1,4,122,1,8,9,36,1,17
1,4,123,0,4,5,22,1,9
1,4,124,1,5,9,30,4,14
1,4,125,0,7,8,34,1,15
1,4,126,0,3,9,21,6,12
1,4,127,1,5,8,29,3,13
1,4,128,1,1,4,3,3,5
1,4,129,0,3,8,20,5,11
1,4,130,1,1,8,7,7,9
1,4,131,0,3,4,16,1,7
1,4,132,1,1,9,8,8,10
1,4,133,1,5,6,27,1,11
1,4,134,1,1,7,6,6,8
1,4,135,1,6,7,31,1,13
1,4,136,1,1,2,1,1,3
1,4,137,1,2,4,10,2,6
1,4,138,0,3,5,17,2,8
1,4,139,1,1,6,5,5,7
1,4,140,1,6,9,33,3,15
1,4,141,1,4,8,25,4,12
1,4,142,0,3,7,19,4,10
1,4,143,0,4,6,23,2,10
1,4,144,1,1,5,4,4,6
1,5,1,1,3,8,20,5,11
1,5,2,1,1,6,5,5,7
1,5,3,0,8,9,36,1,17
1,5,4,0,2,6,12,4,8
1,5,5,1,4,6,23,2,10
1,5,6,1,1,4,3,3,5
1,5,7,1,1,7,6,6,8
1,5,8,1,5,9,30,4,14
1,5,9,1,1,5,4,4,6
1,5,10,0,3,7,19,4,10
1,5,11,1,4,9,26,5,13
1,5,12,1,1,2,1,1,3
1,5,13,1,4,5,22,1,9
1,5,14,1,5,7,28,2,12
1,5,15,1,1,8,7,7,9
1,5,16,0,6,8,32,2,14
1,5,17,1,5,6,27,1,11
1,5,18,1,7,8,34,1,15
1,5,19,0,2,8,14,6,10
1,5,20,0,6,9,33,3,15
1,5,21,0,2,9,15,7,11
1,5,22,0,3,5,17,2,8
1,5,23,0,2,7,13,5,9
1,5,24,0,2,3,9,1,5
1,5,25,0,7,9,35,2,16
1,5,26,0,3,9,21,6,12
1,5,27,1,5,8,29,3,13
1,5,28,1,1,3,2,2,4
1,5,29,0,2,5,11,3,7
1,5,30,0,6,7,31,1,13
1,5,31,1,1,9,8,8,10
1,5,32,0,2,4,10,2,6
1,5,33,0,3,4,16,1,7
1,5,34,1,4,8,25,4,12
1,5,35,1,3,6,18,3,9
1,5,36,1,4,7,24,3,11
1,5,37,1,7,8,34,1,15
1,5,38,0,2,8,14,6,10
1,5,39,1,1,3,2,2,4
1,5,40,0,2,7,13,5,9
1,5,41,1,5,9,30,4,14
1,5,42,0,6,7,31,1,13
1,5,43,1,5,8,29,3,13
1,5,44,1,5,6,27,1,11
1,5,45,0,2,9,15,7,11
1,5,46,1,1,5,4,4,6
1,5,47,0,4,5,22,1,9
1,5,48,1,8,9,36,1,17
1,5,49,1,3,4,16,1,7
1,5,50,1,7,9,35,2,16
1,5,51,1,3,6,18,3,9
1,5,52,0,3,7,19,4,10
1,5,53,1,4,9,26,5,13
1,5,54,1,3,8,20,5,11
1,5,55,1,4,6,23,2,10
1,5,56,1,4,7,24,3,11
1,5,57,0,6,8,32,2,14
1,5,58,1,5,7,28,2,12
1,5,59,1,1,7,6,6,8
1,5,60,1,1,6,5,5,7
1,5,61,1,2,6,12,4,8
1,5,62,1,1,8,7,7,9
1,5,63,1,1,4,3,3,5
1,5,64,1,2,3,9,1,5
1,5,65,1,1,9,8,8,10
1,5,66,1,3,9,21,6,12
1,5,67,0,2,5,11,3,7
1,5,68,1,4,8,25,4,12
1,5,69,0,3,5,17,2,8
1,5,70,0,2,4,10,2,6
1,5,71,1,1,2,1,1,3
1,5,72,0,6,9,33,3,15
1,5,73,1,5,8,29,3,13
1,5,74,1,3,8,20,5,11
1,5,75,1,3,5,17,2,8
1,5,76,1,3,6,18,3,9
1,5,77,1,3,4,16,1,7
1,5,78,1,4,6,23,2,10
1,5,79,1,6,9,33,3,15
1,5,80,0,5,9,30,4,14
1,5,81,1,3,9,21,6,12
1,5,82,1,1,4,3,3,5
1,5,83,1,7,9,35,2,16
1,5,84,1,1,8,7,7,9
1,5,85,1,2,3,9,1,5
1,5,86,1,2,9,15,7,11
1,5,87,0,1,6,5,5,7
1,5,88,1,4,7,24,3,11
1,5,89,1,5,7,28,2,12
1,5,90,1,3,7,19,4,10
1,5,91,1,4,5,22,1,9
1,5,92,0,1,3,2,2,4
1,5,93,1,8,9,36,1,17
1,5,94,1,5,6,27,1,11
1,5,95,1,1,2,1,1,3
1,5,96,1,2,8,14,6,10
1,5,97,1,4,9,26,5,13
1,5,98,1,4,8,25,4,12
1,5,99,0,6,8,32,2,14
1,5,100,1,1,9,8,8,10
1,5,101,1,1,5,4,4,6
1,5,102,1,7,8,34,1,15
1,5,103,0,2,5,11,3,7
1,5,104,0,2,4,10,2,6
1,5,105,0,2,7,13,5,9
1,5,106,0,6,7,31,1,13
1,5,107,1,1,7,6,6,8
1,5,108,1,2,6,12,4,8
1,5,109,1,3,9,21,6,12
1,5,110,1,1,8,7,7,9
1,5,111,0,6,8,32,2,14
1,5,112,0,3,5,17,2,8
1,5,113,0,2,7,13,5,9
1,5,114,1,5,8,29,3,13
1,5,115,0,4,8,25,4,12
1,5,116,1,5,6,27,1,11
1,5,117,0,2,5,11,3,7
1,5,118,0,1,5,4,4,6
1,5,119,1,4,7,24,3,11
1,5,120,0,3,4,16,1,7
1,5,121,1,5,7,28,2,12
1,5,122,1,3,8,20,5,11
1,5,123,0,8,9,36,1,17
1,5,124,0,6,7,31,1,13
1,5,125,1,5,9,30,4,14
1,5,126,1,2,6,12,4,8
1,5,127,1,7,8,34,1,15
1,5,128,0,3,7,19,4,10
1,5,129,1,3,6,18,3,9
1,5,130,1,1,7,6,6,8
1,5,131,1,4,9,26,5,13
1,5,132,1,1,2,1,1,3
1,5,133,1,4,6,23,2,10
1,5,134,1,1,6,5,5,7
1,5,135,1,1,4,3,3,5
1,5,136,1,7,9,35,2,16
1,5,137,0,6,9,33,3,15
1,5,138,1,1,3,2,2,4
1,5,139,0,4,5,22,1,9
1,5,140,1,2,9,15,7,11
1,5,141,1,2,8,14,6,10
1,5,142,0,2,4,10,2,6
1,5,143,1,1,9,8,8,10
1,5,144,1,2,3,9,1,5
1,6,1,1,3,7,19,4,10
1,6,2,0,5,9,30,4,14
1,6,3,0,1,6,5,5,7
1,6,4,1,3,6,18,3,9
1,6,5,0,4,9,26,5,13
1,6,6,0,2,9,15,7,11
1,6,7,0,5,6,27,1,11
1,6,8,1,4,5,22,1,9
1,6,9,0,3,4,16,1,7
1,6,10,1,2,7,13,5,9
1,6,11,0,5,7,28,2,12
1,6,12,0,6,7,31,1,13
1,6,13,1,2,8,14,6,10
1,6,14,0,3,8,20,5,11
1,6,15,1,2,6,12,4,8
1,6,16,0,7,8,34,1,15
1,6,17,0,4,8,25,4,12
1,6,18,0,6,9,33,3,15
1,6,19,1,4,6,23,2,10
1,6,20,1,1,8,7,7,9
1,6,21,0,6,8,32,2,14
1,6,22,1,2,5,11,3,7
1,6,23,1,2,3,9,1,5
1,6,24,1,1,9,8,8,10
1,6,25,1,4,7,24,3,11
1,6,26,0,5,8,29,3,13
1,6,27,1,3,9,21,6,12
1,6,28,1,1,7,6,6,8
1,6,29,0,7,9,35,2,16
1,6,30,0,1,4,3,3,5
1,6,31,1,2,4,10,2,6
1,6,32,1,1,3,2,2,4
1,6,33,1,3,5,17,2,8
1,6,34,0,8,9,36,1,17
1,6,35,0,1,2,1,1,3
1,6,36,1,1,5,4,4,6
1,6,37,1,4,6,23,2,10
1,6,38,1,1,5,4,4,6
1,6,39,1,3,8,20,5,11
1,6,40,0,7,8,34,1,15
1,6,41,1,1,7,6,6,8
1,6,42,1,6,7,31,1,13
1,6,43,1,6,9,33,3,15
1,6,44,0,1,2,1,1,3
1,6,45,0,7,9,35,2,16
1,6,46,1,2,3,9,1,5
1,6,47,1,2,5,11,3,7
1,6,48,0,5,9,30,4,14
1,6,49,1,1,9,8,8,10
1,6,50,1,1,4,3,3,5
1,6,51,1,4,5,22,1,9
1,6,52,1,4,7,24,3,11
1,6,53,1,4,9,26,5,13
1,6,54,1,3,7,19,4,10
1,6,55,1,3,9,21,6,12
1,6,56,1,4,8,25,4,12
1,6,57,1,3,6,18,3,9
1,6,58,1,3,5,17,2,8
1,6,59,1,2,8,14,6,10
1,6,60,1,2,7,13,5,9
1,6,61,0,5,8,29,3,13
1,6,62,0,8,9,36,1,17
1,6,63,1,1,3,2,2,4
1,6,64,0,3,4,16,1,7
1,6,65,0,2,4,10,2,6
1,6,66,1,6,8,32,2,14
1,6,67,1,5,7,28,2,12
1,6,68,1,1,8,7,7,9
1,6,69,0,5,6,27,1,11
1,6,70,1,1,6,5,5,7
1,6,71,1,2,6,12,4,8
1,6,72,1,2,9,15,7,11
1,6,73,1,4,7,24,3,11
1,6,74,1,2,3,9,1,5
1,6,75,1,1,6,5,5,7
1,6,76,1,4,8,25,4,12
1,6,77,1,2,5,11,3,7
1,6,78,0,3,4,16,1,7
1,6,79,1,3,7,19,4,10
1,6,80,1,1,5,4,4,6
1,6,81,0,5,6,27,1,11
1,6,82,1,3,8,20,5,11
1,6,83,1,8,9,36,1,17
1,6,84,1,6,7,31,1,13
1,6,85,1,5,9,30,4,14
1,6,86,1,1,4,3,3,5
1,6,87,1,1,9,8,8,10
1,6,88,1,3,9,21,6,12
1,6,89,1,6,9,33,3,15
1,6,90,1,2,8,14,6,10
1,6,91,1,5,8,29,3,13
1,6,92,1,2,6,12,4,8
1,6,93,1,5,7,28,2,12
1,6,94,1,3,5,17,2,8
1,6,95,1,4,5,22,1,9
1,6,96,1,4,9,26,5,13
1,6,97,0,1,2,1,1,3
1,6,98,1,4,6,23,2,10
1,6,99,1,1,8,7,7,9
1,6,100,0,2,4,10,2,6
1,6,101,1,2,9,15,7,11
1,6,102,1,7,8,34,1,15
1,6,103,1,2,7,13,5,9
1,6,104,1,6,8,32,2,14
1,6,105,1,1,7,6,6,8
1,6,106,0,7,9,35,2,16
1,6,107,1,3,6,18,3,9
1,6,108,1,1,3,2,2,4
1,6,109,0,2,9,15,7,11
1,6,110,1,2,7,13,5,9
1,6,111,1,1,3,2,2,4
1,6,112,0,3,6,18,3,9
1,6,113,1,3,9,21,6,12
1,6,114,1,1,6,5,5,7
1,6,115,1,1,8,7,7,9
1,6,116,1,5,8,29,3,13
1,6,117,1,1,4,3,3,5
1,6,118,0,3,4,16,1,7
1,6,119,1,1,5,4,4,6
1,6,120,1,2,3,9,1,5
1,6,121,1,2,4,10,2,6
1,6,122,1,3,7,19,4,10
1,6,123,1,4,9,26,5,13
1,6,124,1,1,7,6,6,8
1,6,125,0,7,9,35,2,16
1,6,126,1,6,8,32,2,14
1,6,127,0,7,8,34,1,15
1,6,128,1,6,9,33,3,15
1,6,129,0,2,6,12,4,8
1,6,130,1,1,9,8,8,10
1,6,131,1,5,7,28,2,12
1,6,132,1,1,2,1,1,3
1,6,133,1,4,7,24,3,11
1,6,134,1,6,7,31,1,13
1,6,135,1,2,8,14,6,10
1,6,136,1,4,6,23,2,10
1,6,137,1,4,5,22,1,9
1,6,138,1,5,9,30,4,14
1,6,139,1,3,8,20,5,11
1,6,140,1,2,5,11,3,7
1,6,141,0,5,6,27,1,11
1,6,142,1,8,9,36,1,17
1,6,143,1,3,5,17,2,8
1,6,144,1,4,8,25,4,12
1,7,1,0,3,6,18,3,9
1,7,2,0,7,9,35,2,16
1,7,3,0,8,9,36,1,17
1,7,4,0,2,3,9,1,5
1,7,5,0,4,6,23,2,10
1,7,6,1,4,5,22,1,9
1,7,7,0,3,4,16,1,7
1,7,8,1,4,9,26,5,13
1,7,9,1,1,6,5,5,7
1,7,10,1,4,8,25,4,12
1,7,11,0,2,5,11,3,7
1,7,12,0,1,9,8,8,10
1,7,13,0,2,8,14,6,10
1,7,14,0,5,8,29,3,13
1,7,15,1,1,5,4,4,6
1,7,16,0,2,9,15,7,11
1,7,17,0,3,9,21,6,12
1,7,18,1,1,3,2,2,4
1,7,19,1,2,6,12,4,8
1,7,20,0,3,5,17,2,8
1,7,21,1,1,2,1,1,3
1,7,22,1,3,8,20,5,11
1,7,23,1,2,7,13,5,9
1,7,24,1,6,9,33,3,15
1,7,25,0,5,7,28,2,12
1,7,26,0,6,8,32,2,14
1,7,27,1,1,8,7,7,9
1,7,28,1,2,4,10,2,6
1,7,29,1,1,4,3,3,5
1,7,30,1,3,7,19,4,10
1,7,31,1,1,7,6,6,8
1,7,32,0,7,8,34,1,15
1,7,33,1,4,7,24,3,11
1,7,34,1,6,7,31,1,13
1,7,35,0,5,9,30,4,14
1,7,36,0,5,6,27,1,11
1,7,37,1,3,6,18,3,9
1,7,38,1,3,7,19,4,10
1,7,39,1,1,9,8,8,10
1,7,40,1,2,9,15,7,11
1,7,41,1,1,2,1,1,3
1,7,42,1,4,5,22,1,9
1,7,43,1,4,9,26,5,13
1,7,44,1,2,3,9,1,5
1,7,45,1,4,8,25,4,12
1,7,46,1,3,8,20,5,11
1,7,47,1,6,7,31,1,13
1,7,48,1,1,4,3,3,5
1,7,49,1,2,4,10,2,6
1,7,50,1,2,8,14,6,10
1,7,51,0,5,6,27,1,11
1,7,52,1,3,5,17,2,8
1,7,53,1,2,5,11,3,7
1,7,54,0,5,9,30,4,14
1,7,55,1,1,7,6,6,8
1,7,56,1,4,6,23,2,10
1,7,57,0,7,9,35,2,16
1,7,58,1,1,6,5,5,7
1,7,59,1,5,7,28,2,12
1,7,60,1,5,8,29,3,13
1,7,61,1,2,6,12,4,8
1,7,62,1,6,9,33,3,15
1,7,63,1,6,8,32,2,14
1,7,64,1,1,5,4,4,6
1,7,65,1,3,9,21,6,12
1,7,66,1,1,3,2,2,4
1,7,67,0,3,4,16,1,7
1,7,68,1,4,7,24,3,11
1,7,69,1,8,9,36,1,17
1,7,70,1,1,8,7,7,9
1,7,71,1,2,7,13,5,9
1,7,72,0,7,8,34,1,15
1,7,73,0,6,9,33,3,15
1,7,74,1,2,6,12,4,8
1,7,75,1,4,8,25,4,12
1,7,76,0,2,8,14,6,10
1,7,77,0,6,8,32,2,14
1,7,78,1,1,7,6,6,8
1,7,79,1,3,6,18,3,9
1,7,80,0,2,4,10,2,6
1,7,81,1,1,4,3,3,5
1,7,82,1,6,7,31,1,13
1,7,83,1,1,6,5,5,7
1,7,84,1,2,7,13,5,9
1,7,85,1,1,9,8,8,10
1,7,86,1,3,8,20,5,11
1,7,87,1,4,9,26,5,13
1,7,88,0,5,7,28,2,12
1,7,89,1,1,3,2,2,4
1,7,90,1,1,5,4,4,6
1,7,91,1,3,7,19,4,10
1,7,92,0,7,9,35,2,16
1,7,93,1,2,9,15,7,11
1,7,94,1,5,8,29,3,13
1,7,95,1,3,4,16,1,7
1,7,96,1,7,8,34,1,15
1,7,97,1,5,9,30,4,14
1,7,98,1,4,7,24,3,11
1,7,99,1,2,5,11,3,7
1,7,100,1,1,8,7,7,9
1,7,101,0,5,6,27,1,11
1,7,102,1,4,5,22,1,9
1,7,103,0,2,3,9,1,5
1,7,104,1,1,2,1,1,3
1,7,105,1,4,6,23,2,10
1,7,106,1,3,5,17,2,8
1,7,107,0,8,9,36,1,17
1,7,108,1,3,9,21,6,12
1,7,109,0,6,8,32,2,14
1,7,110,1,4,6,23,2,10
1,7,111,1,2,6,12,4,8
1,7,112,1,6,9,33,3,15
1,7,113,0,5,6,27,1,11
1,7,114,0,2,3,9,1,5
1,7,115,1,4,5,22,1,9
1,7,116,1,1,6,5,5,7
1,7,117,1,1,8,7,7,9
1,7,118,1,6,7,31,1,13
1,7,119,1,5,9,30,4,14
1,7,120,0,3,9,21,6,12
1,7,121,1,7,8,34,1,15
1,7,122,1,3,6,18,3,9
1,7,123,1,1,5,4,4,6
1,7,124,1,2,7,13,5,9
1,7,125,1,1,9,8,8,10
1,7,126,0,7,9,35,2,16
1,7,127,1,4,9,26,5,13
1,7,128,1,2,8,14,6,10
1,7,129,1,1,4,3,3,5
1,7,130,1,4,7,24,3,11
1,7,131,1,1,3,2,2,4
1,7,132,0,2,4,10,2,6
1,7,133,1,4,8,25,4,12
1,7,134,1,1,2,1,1,3
1,7,135,1,3,8,20,5,11
1,7,136,0,3,5,17,2,8
1,7,137,1,2,9,15,7,11
1,7,138,1,5,7,28,2,12
1,7,139,1,8,9,36,1,17
1,7,140,1,3,7,19,4,10
1,7,141,1,2,5,11,3,7
1,7,142,1,1,7,6,6,8
